fav_number,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,location,default_profile,profile_use_background_image,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_color,profile_link_color,description,dataset
2511,16,31,207,1,0,5,1678,1.0,1.0,43,75,108,166,10,1679,0
4894,1041,115,206,52,0,5,1678,1.0,1.0,43,75,108,166,10,2107,0
16292,20686,1859,1856,1697,1,5,665,0.0,1.0,43,125,108,256,25,701,0
1495,4178,169,322,780,0,5,1532,0.0,1.0,43,125,138,39,232,2367,0
96,1277,300,1019,0,1,5,1464,1.0,1.0,43,75,108,166,10,2106,0
952,573,46,109,9,0,5,1189,0.0,1.0,43,125,84,233,211,1931,0
1506,90,10,22,0,0,2,875,1.0,1.0,43,75,108,166,10,574,0
6462,102,25,160,0,0,5,796,0.0,1.0,43,125,108,166,10,970,0
0,3280,651,912,1712,4,5,726,0.0,1.0,51,125,56,113,356,1710,0
415,190,12,41,12,0,5,1678,1.0,1.0,43,75,108,166,10,2287,0
1246,147,22,38,1,0,5,1225,1.0,1.0,43,75,108,166,10,1761,0
4085,5109,246,408,469,0,5,213,0.0,1.0,43,105,176,156,223,1011,0
99311,561,423,391,302,2,5,1678,0.0,1.0,43,0,108,55,339,1265,0
14,140,6,104,1,0,5,1499,1.0,1.0,43,75,108,166,10,2071,0
0,6948,2059,371,492,42,5,1678,0.0,1.0,43,125,151,197,123,1737,0
8267,726,237,816,144,1,5,726,0.0,1.0,43,0,138,39,232,1376,0
42,2228,48,164,1,1,5,1223,0.0,1.0,35,52,70,121,358,2053,0
1463,186,40,152,0,0,1,1678,0.0,1.0,43,105,151,153,123,30,0
140,3209,1193,1987,12,8,5,1678,1.0,1.0,43,75,108,166,10,2311,0
404,489,276,448,216,0,5,797,0.0,1.0,43,0,84,67,10,1722,0
0,989,34,105,1,1,5,1678,1.0,1.0,43,75,108,166,10,1275,0
0,140,198,171,12,3,5,1678,0.0,1.0,43,75,108,179,122,1427,0
102865,6720,287,671,1597,0,5,1678,0.0,1.0,43,75,108,166,10,2211,0
0,325,139,235,185,1,5,762,0.0,1.0,51,40,56,113,356,475,0
0,9282,646,646,811,4,5,405,1.0,1.0,43,75,108,166,10,317,0
629,68,31,95,44,0,5,1013,0.0,1.0,43,75,108,267,288,42,0
0,709,248,707,12,2,5,549,0.0,1.0,43,75,108,166,10,665,0
5027,6469,437,606,2913,3,5,1678,0.0,1.0,84,99,119,0,151,2323,0
0,1223,70,161,0,0,5,141,0.0,1.0,43,125,108,166,10,1272,0
11005,6181,93,161,353,0,5,1678,0.0,1.0,43,0,108,21,7,104,0
550,42,1,69,0,0,5,1678,1.0,1.0,43,75,108,166,10,126,0
0,133,37,108,28,0,5,1678,0.0,1.0,43,125,176,156,223,1647,0
1121,500,39,41,5,0,5,281,0.0,1.0,43,63,84,67,10,1913,0
492,281,64,157,25,2,5,1678,0.0,1.0,43,125,108,203,259,790,0
0,174,54,112,5,2,5,1006,1.0,1.0,43,75,108,166,10,1151,0
0,985,77,229,295,0,5,28,0.0,1.0,43,0,138,272,205,1718,0
1483,688,49,186,42,0,5,726,0.0,1.0,53,0,67,58,232,1699,0
16062,1088,117,295,12,0,5,1678,1.0,1.0,43,75,108,166,10,1138,0
11565,364,32,110,16,0,5,1678,1.0,1.0,43,75,108,166,10,1464,0
172,465,24,150,133,0,5,8,1.0,1.0,43,75,108,166,10,1437,0
5661,1302,253,608,1,1,5,1678,0.0,1.0,43,105,138,39,232,444,0
469,109,60,168,12,0,5,257,0.0,1.0,43,122,152,267,18,609,0
51,794,105,480,0,1,5,417,0.0,1.0,53,51,67,143,10,1487,0
23872,130,30,127,148,0,5,1678,0.0,1.0,49,36,65,5,17,471,0
304,226,40,114,45,0,5,1678,1.0,1.0,43,75,108,166,10,1936,0
489,1923,1798,1876,37,5,5,1568,1.0,1.0,43,75,108,166,10,2192,0
960,579,21,18,2,0,5,1678,0.0,1.0,43,63,84,67,10,2508,0
1939,7074,471,759,6102,4,5,1678,1.0,1.0,43,75,108,166,10,1335,0
2558,409,74,122,0,0,5,753,0.0,1.0,58,0,69,210,214,587,0
41,877,99,715,15,0,5,1678,1.0,1.0,43,75,108,166,10,2295,0
11500,1601,298,399,876,5,5,1678,0.0,1.0,43,0,108,166,10,1590,0
23,540,35,89,51,0,5,1678,0.0,1.0,43,75,108,225,257,585,0
23317,632,31,99,203,0,1,1005,1.0,1.0,43,75,108,166,10,2152,0
52335,118,15,71,1,0,5,1678,1.0,1.0,43,75,108,166,10,1631,0
113,844,149,121,67,1,5,278,0.0,1.0,43,125,108,189,99,2510,0
42,65,12,111,0,0,5,1620,1.0,1.0,43,75,108,166,10,1161,0
972,242,27,128,119,0,5,53,0.0,1.0,78,11,26,55,112,1768,0
1094,1912,34,194,8,0,5,1678,0.0,1.0,51,125,56,195,286,2022,0
0,14010,1192,1088,1965,14,5,1678,0.0,1.0,80,125,27,137,350,993,0
128,98,22,119,2,0,5,1678,0.0,1.0,43,126,84,67,10,2283,0
15,340,64,94,6,0,5,726,0.0,1.0,43,0,145,228,42,708,0
1933,30,28,88,0,0,5,1678,0.0,1.0,43,52,70,121,358,2081,0
24,83,34,133,5,0,5,1678,1.0,1.0,43,75,108,166,10,90,0
3431,705,1110,991,287,8,5,537,0.0,1.0,78,11,26,55,112,1429,0
81298,2179,481,745,287,3,5,976,1.0,1.0,43,75,108,166,10,1576,0
5248,1634,38,101,34,0,5,571,1.0,1.0,43,75,108,166,10,2087,0
5763,700,36,204,9,0,5,162,1.0,1.0,43,75,108,166,10,1294,0
20,676,61,227,169,1,5,1678,0.0,1.0,7,125,173,233,94,924,0
104,20,4,42,2,0,5,1678,1.0,1.0,43,75,108,166,10,1600,0
1931,215,54,210,2,1,5,1678,1.0,1.0,43,75,108,166,10,2534,0
0,1958,142,203,1247,3,5,740,0.0,1.0,43,125,176,272,223,1217,0
0,188,204,610,3,0,5,1678,1.0,1.0,43,75,108,166,10,255,0
3978,4170,1780,1697,483,24,5,801,0.0,1.0,158,125,89,272,138,345,0
1022,1529,70,121,490,0,5,1579,0.0,1.0,43,105,176,267,18,1814,0
1955,462,92,627,128,0,5,313,0.0,1.0,43,125,108,91,10,941,0
203,16776,410,516,2338,5,5,1005,0.0,1.0,43,75,108,85,209,564,0
5578,5339,253,181,3872,0,5,851,0.0,1.0,43,0,108,166,10,1386,0
2378,320,29,31,0,0,5,1678,1.0,1.0,43,75,108,166,10,1257,0
11560,106,45,167,0,0,5,726,0.0,1.0,72,106,55,260,290,2167,0
577,103,19,52,0,0,5,1678,0.0,1.0,43,125,108,166,10,2481,0
163,85,6,80,42,0,5,1678,1.0,1.0,43,75,108,166,10,1620,0
3536,166,60,284,9,0,5,1528,1.0,1.0,43,75,108,166,10,2119,0
3148,4855,893,2000,102,2,5,1579,0.0,1.0,43,125,108,166,10,2290,0
141,22,51,177,0,0,5,1678,0.0,1.0,126,41,68,191,291,1189,0
583,6573,271,280,1143,4,5,220,0.0,1.0,51,125,56,55,112,1497,0
0,550,50,195,22,0,5,1678,0.0,1.0,43,125,108,166,10,1670,0
1862,619,54,93,639,1,5,1678,1.0,1.0,43,75,108,166,10,5,0
4436,486,26,159,1,0,5,417,1.0,1.0,43,75,108,166,10,1603,0
1095,169,30,56,21,0,5,797,0.0,1.0,138,125,66,188,330,1784,0
44199,1127,93,172,42,1,5,1678,0.0,1.0,43,125,108,86,129,67,0
80,5025,190,164,243,1,5,726,0.0,1.0,43,73,109,143,10,1,0
2317,1726,92,97,707,0,5,1678,0.0,1.0,134,106,55,260,169,2281,0
0,1587,312,1200,2,1,5,1678,1.0,1.0,43,75,108,166,10,1633,0
22369,37,20,142,4,0,5,1536,0.0,1.0,163,22,35,0,353,16,0
197,419,21,116,22,0,5,1678,1.0,1.0,43,75,108,166,10,2326,0
579,360,44,102,1,0,5,1317,1.0,1.0,43,75,108,166,10,992,0
4800,778,50,67,6,0,7,1594,0.0,1.0,1,125,108,166,118,1130,0
2636,1153,129,156,81,1,5,1678,0.0,1.0,43,75,108,267,18,1010,0
38,74,20,37,0,0,5,1678,1.0,1.0,43,75,108,166,10,1565,0
0,2551,180,637,187,1,5,1678,0.0,1.0,43,105,138,39,232,263,0
21,1568,705,1249,489,1,5,1678,0.0,1.0,43,125,108,166,10,2277,0
6,919,82,371,264,0,5,847,1.0,1.0,43,75,108,166,10,1634,0
65914,3412,10116,246,198,0,5,1005,0.0,1.0,78,11,26,55,112,2517,0
90747,325,175,149,2,4,5,1678,1.0,1.0,43,75,108,166,10,561,0
12270,9717,546,646,1543,2,5,1678,1.0,1.0,43,75,108,166,10,2382,0
68,1367,404,1015,2,4,5,1678,0.0,1.0,43,125,138,39,232,1599,0
35,682,39,124,12,0,5,442,0.0,1.0,43,75,108,166,10,1392,0
207,2576,63,83,448,1,5,726,0.0,1.0,43,93,130,134,235,545,0
0,1288,241,663,94,1,5,726,0.0,1.0,43,96,145,228,230,796,0
0,73,7,18,1,0,5,1678,0.0,1.0,43,52,70,121,358,1025,0
14320,4898,1498,1478,670,9,5,1468,0.0,0.0,43,125,70,101,217,87,0
675,113,104,369,0,1,5,954,0.0,1.0,43,125,108,113,356,1773,0
3260,2492,490,567,17,2,5,160,0.0,1.0,49,125,65,5,17,1697,0
7254,2711,160,292,1128,0,5,1678,0.0,1.0,43,125,108,166,10,377,0
50,1105,422,463,1015,3,5,1678,0.0,1.0,43,0,108,103,190,791,0
2442,228,23,85,258,0,5,1129,0.0,1.0,43,0,108,55,112,1775,0
8415,106,3,10,0,0,5,1678,1.0,1.0,43,75,108,166,10,1551,0
1367,56,62,414,1,0,5,573,1.0,1.0,43,75,108,166,10,1771,0
4750,6016,430,503,795,2,5,564,0.0,1.0,43,125,108,166,10,1457,0
389,247,314,278,94,1,5,1678,0.0,1.0,17,0,33,11,316,1778,0
0,370,69,143,42,0,5,1005,0.0,1.0,43,125,108,166,10,1602,0
13542,68,56,533,10,0,5,847,1.0,1.0,43,75,108,166,10,1027,0
7,114,47,87,11,0,5,1240,1.0,1.0,43,75,108,166,10,707,0
2929,1396,50,341,5,0,5,1678,0.0,1.0,43,105,176,156,223,2350,0
14,154,19,120,17,0,5,1678,1.0,1.0,43,75,108,166,10,579,0
1212,5507,1945,195,1,39,5,1005,1.0,1.0,43,75,108,166,10,428,0
770,4112,1113,1304,5155,2,5,144,0.0,1.0,43,75,108,166,10,1736,0
53,120,24,83,16,0,5,1678,0.0,1.0,43,75,108,224,296,1648,0
18,421,104,187,20,0,5,1678,1.0,1.0,43,75,108,166,10,1495,0
5096,116,52,201,4,0,5,1678,0.0,1.0,43,125,152,267,343,1277,0
927,389,164,522,169,0,5,319,0.0,1.0,43,125,138,39,232,1009,0
2124,1033,181,279,6,8,5,564,0.0,1.0,75,125,120,228,231,279,0
4754,574,112,359,39,0,5,1678,0.0,1.0,43,0,108,216,221,2368,0
207,683,67,440,187,0,2,1678,0.0,1.0,43,125,108,168,10,1334,0
868,897,17,90,0,0,5,1678,0.0,1.0,53,51,67,86,294,1267,0
7,1219,80,169,52,1,5,1678,1.0,1.0,43,75,108,166,10,570,0
1314,87,195,335,11,1,5,708,0.0,1.0,43,0,108,166,10,91,0
0,862,127,266,405,0,5,144,0.0,1.0,103,125,36,195,269,454,0
5746,1393,29,100,31,0,5,1678,0.0,1.0,43,125,138,39,232,218,0
2357,292,90,176,62,1,5,1678,0.0,1.0,43,75,108,0,320,1938,0
0,29,6,48,0,0,5,55,0.0,1.0,43,0,108,121,199,1503,0
329,32109,1617,1993,6836,4,5,11,0.0,0.0,43,125,108,272,35,2409,0
0,31,9,22,1,0,5,1678,1.0,1.0,43,75,108,166,10,1244,0
3729,465,13,36,37,0,5,1678,0.0,1.0,43,0,108,68,304,1569,0
2,11258,285,512,3274,1,5,1198,0.0,1.0,43,125,108,25,130,1419,0
3674,185,101,133,22,1,5,797,1.0,1.0,43,75,108,166,10,1538,0
38242,296,41,105,5,0,5,166,0.0,1.0,51,40,56,113,356,213,0
118,609,71,322,38,0,5,1005,0.0,1.0,43,125,108,67,10,1459,0
1,7122,564,705,169,5,5,1678,1.0,1.0,43,75,108,166,10,1035,0
0,2069,188,725,1095,0,5,798,0.0,1.0,43,125,108,166,10,2534,0
36706,1242,717,1092,370,2,5,1227,0.0,1.0,43,122,152,267,18,1318,0
201,790,69,220,75,0,5,1678,1.0,1.0,43,75,108,166,10,1366,0
219586,1906,381,1428,30,0,5,1678,0.0,1.0,43,122,152,267,18,2136,0
67,165,132,50,26,0,5,1678,0.0,1.0,43,125,108,166,12,1715,0
24653,171,50,266,100,0,5,1558,1.0,1.0,43,75,108,166,10,308,0
2335,178,48,157,6,0,5,1225,0.0,1.0,43,63,84,67,10,1033,0
756,503,546,1224,1,4,5,1678,0.0,1.0,7,109,173,160,356,217,0
1016,54,28,126,0,0,5,1678,1.0,1.0,43,75,108,166,10,124,0
2066,103,88,229,109,0,5,1678,0.0,1.0,49,36,65,5,17,1480,0
1725,48,12,66,1,0,5,1678,0.0,1.0,78,125,26,55,112,1716,0
165,17,0,35,0,0,5,1309,1.0,1.0,43,75,108,166,10,578,0
0,1651,16,55,5,0,5,1678,0.0,1.0,43,125,138,39,335,1843,0
1182,6897,766,776,4131,3,5,797,0.0,1.0,43,125,152,264,259,2349,0
8667,967,78,142,130,0,5,1678,1.0,1.0,43,75,108,166,10,2108,0
5061,812,466,911,169,1,5,134,0.0,1.0,43,125,108,121,358,1597,0
7499,1391,50,144,104,0,5,1678,0.0,1.0,43,125,84,67,10,1143,0
219,45,153,36,1,4,5,1005,0.0,1.0,43,125,108,228,230,1242,0
902,621,54,109,94,0,5,980,0.0,1.0,43,125,108,159,258,152,0
309,1112,87,222,63,0,5,1678,0.0,1.0,75,125,120,249,30,652,0
199,1371,32,143,21,0,5,1678,0.0,1.0,98,125,19,129,198,1067,0
174,440,98,770,2,0,5,753,0.0,1.0,43,125,138,233,211,225,0
3950,745,195,554,2,0,5,1678,1.0,1.0,43,75,108,166,10,2424,0
21,789,32,68,58,0,5,1678,1.0,1.0,43,75,108,166,10,549,0
0,62,10,58,1,1,5,1678,1.0,1.0,43,75,108,166,10,1124,0
751,189,26,91,8,0,5,1005,0.0,1.0,43,75,108,0,325,1190,0
24702,2227,158,628,331,0,5,219,0.0,1.0,78,0,26,55,111,1102,0
5,1124,166,1440,91,0,5,1678,1.0,1.0,43,75,108,166,10,1154,0
3410,323,67,319,0,1,5,1678,0.0,1.0,43,125,108,166,10,299,0
63,2414,109,327,67,3,5,1678,0.0,1.0,43,75,108,67,10,2378,0
966,439,49,91,64,0,5,410,0.0,1.0,43,125,108,166,10,2179,0
0,147,21,90,0,0,5,1486,1.0,1.0,43,75,108,166,10,319,0
0,672,173,412,170,0,5,1678,1.0,1.0,43,75,108,166,10,1664,0
0,1680,110,190,851,2,5,1678,1.0,1.0,43,75,108,166,10,1544,0
0,45,15,84,0,0,5,1678,0.0,1.0,45,84,122,264,259,615,0
10230,18,8,80,0,0,5,1678,0.0,1.0,77,81,105,178,78,214,0
6432,4198,319,298,2720,1,5,1005,0.0,1.0,45,84,122,264,259,1686,0
35415,51,33,96,1,0,5,1678,1.0,1.0,43,75,108,166,10,2149,0
0,21,12,106,0,0,5,61,0.0,1.0,71,74,17,165,273,667,0
2859,4900,171,371,272,0,5,564,1.0,1.0,43,75,108,166,10,1375,0
0,762,71,280,78,0,5,1678,0.0,1.0,43,73,109,143,10,227,0
21441,298,37,96,714,1,5,1678,0.0,1.0,43,0,108,228,230,1711,0
31261,190,76,198,8,0,5,1678,0.0,1.0,43,125,108,166,10,1511,0
1211,1138,65,115,2,1,5,1678,1.0,1.0,43,75,108,166,10,1794,0
3,1373,68,84,86,0,5,312,0.0,1.0,43,125,151,147,113,85,0
0,825,93,185,10,0,5,1678,0.0,1.0,78,11,26,55,112,1018,0
9205,571,859,280,28,11,5,1678,1.0,1.0,43,75,108,166,10,2472,0
124,948,35,332,201,1,5,888,0.0,1.0,40,125,26,55,210,2288,0
72,19396,915,638,234,11,5,1678,1.0,1.0,43,75,108,166,10,1331,0
37,882,147,296,46,5,5,1678,0.0,1.0,43,125,108,166,10,2425,0
32137,376,86,161,0,1,5,1678,1.0,1.0,43,75,108,166,10,1762,0
1257,7076,386,736,11277,1,5,1071,1.0,1.0,43,75,108,166,10,645,0
18334,1315,71,107,83,0,5,1678,0.0,1.0,43,105,138,39,232,1767,0
8167,3203,694,886,375,0,5,854,0.0,1.0,43,125,108,110,324,919,0
126,276,47,188,19,1,5,1678,0.0,1.0,72,125,55,260,290,569,0
0,18470,444,329,5848,8,5,1492,0.0,1.0,159,125,55,260,119,2533,0
104,106,230,174,49,0,5,253,1.0,1.0,43,75,108,166,10,447,0
1159,121,175,1187,16,0,5,1418,0.0,1.0,43,125,138,39,232,81,0
137,360,18,65,5,0,5,1678,1.0,1.0,43,75,108,166,10,425,0
7,151,10,32,23,0,5,1678,0.0,1.0,43,105,138,39,232,1685,0
1233,1473,108,250,7,2,5,1678,1.0,1.0,43,75,108,166,10,2331,0
458,209,30,301,6,0,5,416,1.0,1.0,43,75,108,166,10,668,0
4,343,76,171,290,0,5,1678,0.0,1.0,30,15,25,64,67,1015,0
3319,243,117,106,26,0,5,1678,1.0,1.0,43,75,108,166,10,0,0
275,260,28,200,61,0,5,615,0.0,1.0,43,125,108,166,10,933,0
70,10,8,35,0,0,5,1678,1.0,1.0,43,75,108,166,10,655,0
3787,1074,31,89,58,0,5,1228,0.0,1.0,49,125,65,72,132,1910,0
616,34,72,123,3,0,5,1678,0.0,1.0,53,51,67,86,294,1516,0
6182,511,82,228,91,2,5,1678,1.0,1.0,43,75,108,166,10,2534,0
8,132,26,115,0,0,5,979,1.0,1.0,43,75,108,166,10,322,0
0,104,11,75,0,0,5,130,1.0,1.0,43,75,108,166,10,1345,0
7363,84,9,93,0,0,5,1678,1.0,1.0,43,75,108,166,10,394,0
0,133,32,71,10,0,5,1678,1.0,1.0,43,75,108,166,10,1147,0
0,12046,208,267,1356,0,5,568,0.0,1.0,43,105,138,39,232,567,0
5831,736,26,58,7,0,5,163,0.0,1.0,43,125,108,223,143,257,0
68072,2065,473,1391,588,0,5,1465,0.0,1.0,43,0,108,34,61,236,0
18,5036,178,901,1057,1,5,1678,1.0,1.0,43,75,108,166,10,2068,0
7570,134,34,97,21,0,5,1678,0.0,1.0,43,125,108,166,10,1121,0
360,131,79,321,19,1,5,1005,0.0,1.0,43,0,108,88,10,1461,0
1866,1693,52,154,34,0,5,1678,0.0,1.0,43,125,108,218,10,432,0
190,1688,640,1448,23,1,5,511,0.0,1.0,45,84,122,264,259,953,0
3,172,17,50,1,0,5,1624,0.0,1.0,100,57,12,56,156,2304,0
113,1008,14,36,0,0,5,991,0.0,1.0,43,105,151,153,123,427,0
1742,2236,133,272,953,0,5,1066,0.0,1.0,43,75,108,166,10,1649,0
7215,101,139,962,41,0,5,648,1.0,1.0,43,75,108,166,10,2092,0
13,42715,3335,3313,44349,31,5,1005,0.0,1.0,49,36,65,5,17,741,0
17066,44,2,32,0,0,5,1678,1.0,1.0,43,75,108,166,10,2433,0
21,693,101,299,20,0,5,1678,0.0,1.0,43,105,138,39,232,2140,0
0,650,18,106,74,0,5,1005,0.0,1.0,51,0,56,113,274,2248,0
182,95,14,123,3,0,5,1678,0.0,1.0,49,36,65,5,17,909,0
44,78,57,207,3,0,5,288,0.0,1.0,43,0,108,166,10,1171,0
53,4444,874,797,1,1,5,1678,1.0,1.0,43,75,108,166,10,2534,0
2405,419,150,341,135,0,5,446,0.0,0.0,124,125,64,133,32,2209,0
0,4759,151,237,4,2,5,1005,0.0,1.0,43,75,108,166,10,1202,0
570,11910,1068,880,7280,10,5,930,0.0,1.0,49,36,65,5,17,83,0
2892,236,39,165,620,0,5,1640,1.0,1.0,43,75,108,166,10,97,0
431,186,111,198,0,0,5,1678,1.0,1.0,43,75,108,166,10,1617,0
729,349,51,176,98,0,5,1678,0.0,1.0,43,125,108,166,10,2336,0
3048,232,18,60,3,0,1,1405,0.0,1.0,53,51,67,86,294,115,0
339,767,124,237,1,1,5,1678,1.0,1.0,43,75,108,166,10,866,0
8671,2768,5331,285,699,45,5,1351,0.0,1.0,43,0,108,272,322,1340,0
5,6752,177,205,97,0,5,987,0.0,1.0,43,125,108,0,38,2041,0
1015,2213,162,97,7,1,5,1678,1.0,1.0,43,75,108,166,10,2511,0
4,36,17,49,0,0,5,1678,1.0,1.0,43,75,108,166,10,1144,0
179,26,8,23,1,0,5,1678,1.0,1.0,43,75,108,166,10,1187,0
4,854,37,260,26,0,5,1678,1.0,1.0,43,75,108,166,10,1160,0
7,436,41,232,22,2,5,1678,1.0,1.0,43,75,108,166,10,1743,0
0,260,56,96,10,2,5,1678,0.0,1.0,72,125,55,260,290,1548,0
338,80,30,161,0,0,5,1678,0.0,1.0,168,0,158,174,226,269,0
12448,646,137,390,13,1,5,400,0.0,1.0,49,36,65,5,17,1637,0
1151,96,26,51,0,0,5,1678,1.0,1.0,43,75,108,166,10,1482,0
3,36,16,67,1,1,5,1411,1.0,1.0,43,75,108,166,10,2299,0
454,16,9,40,0,0,5,1678,1.0,1.0,43,75,108,166,10,1343,0
0,35,5,87,5,0,5,1678,0.0,1.0,43,125,108,166,10,1598,0
3776,38,10,22,0,0,5,1678,1.0,1.0,43,75,108,166,10,320,0
5157,70,22,106,1,0,5,1678,0.0,1.0,75,88,120,233,211,318,0
0,377,83,425,72,0,5,1386,0.0,0.0,43,125,138,39,345,2077,0
53,392,23,57,38,1,5,514,0.0,1.0,43,105,138,39,232,648,0
644,986,77,306,393,0,5,1678,1.0,1.0,43,75,108,166,10,1885,0
729,191,13,68,1,0,5,1486,1.0,1.0,43,75,108,166,10,288,0
0,9,8,21,12,0,5,1678,1.0,1.0,43,75,108,166,10,1786,0
0,343,11,24,4,0,5,1528,0.0,1.0,51,0,56,113,196,1779,0
598,15,17,92,0,0,5,1678,1.0,1.0,43,75,108,166,10,985,0
4478,294,179,284,5,0,5,1678,0.0,0.0,43,0,108,272,43,1917,0
701,34,10,50,1,1,5,1678,0.0,1.0,72,106,55,260,290,2298,0
572,1102,189,164,3,1,5,1678,0.0,1.0,43,125,108,69,10,291,0
23,96,37,135,29,0,5,1678,0.0,1.0,43,125,151,153,123,1468,0
54,242,10,63,36,0,5,1678,1.0,1.0,43,75,108,166,10,14,0
415,293,57,53,2,2,5,1678,1.0,1.0,43,75,108,166,10,503,0
1032,244,18,40,112,0,5,1678,0.0,1.0,45,84,122,264,259,1783,0
44214,2312,394,498,906,2,5,1678,0.0,1.0,43,125,108,38,232,1133,0
23,3439,474,446,4696,2,5,1678,0.0,0.0,43,125,108,245,311,2499,0
5179,392,129,335,303,1,5,558,1.0,1.0,43,75,108,166,10,404,0
0,208,25,91,50,0,5,1678,1.0,1.0,43,75,108,166,10,1975,0
1180,44,32,55,2,2,5,1678,0.0,1.0,7,0,173,161,356,991,0
0,509,120,100,6,1,5,1005,0.0,1.0,43,125,108,166,10,860,0
1623,10,16,124,0,0,5,1678,1.0,1.0,43,75,108,166,10,392,0
5,14,19,50,0,0,5,1006,0.0,1.0,43,125,108,227,337,1758,0
177,10,8,42,0,0,5,1005,0.0,1.0,149,0,32,258,342,1918,0
7745,79,16,75,10,0,5,1678,0.0,1.0,43,125,152,267,54,584,0
303,685,83,249,756,1,5,1678,0.0,1.0,127,125,13,248,245,1309,0
0,603,68,122,60,0,5,1678,1.0,1.0,43,75,108,166,10,576,0
4213,324,28,208,145,2,5,1678,1.0,1.0,43,75,108,166,10,2261,0
7,259,50,76,43,0,5,1300,1.0,1.0,43,75,108,166,10,1863,0
0,591,1061,1653,227,2,5,1603,0.0,1.0,43,125,108,153,10,754,0
2944,109,274,253,2,13,5,1678,0.0,0.0,43,0,108,0,10,480,0
22281,53,8,91,37,0,5,1678,1.0,1.0,43,75,108,166,10,1059,0
614,4728,625,580,27,25,5,264,0.0,1.0,43,56,132,158,10,1072,0
1122,1585,963,561,1823,0,5,1678,0.0,1.0,172,120,166,272,355,259,0
1130,25661,1245,1242,12720,23,5,1573,0.0,1.0,43,127,177,39,232,1719,0
171,6514,1289,885,443,14,5,1469,0.0,1.0,178,125,0,272,0,563,0
3665,15795,6403,5835,10365,28,5,385,0.0,1.0,43,96,145,228,230,135,0
2725,12826,5109,63,1890,54,1,709,0.0,1.0,43,126,84,67,10,1221,0
28,1365,258,342,3,8,5,797,0.0,1.0,43,75,108,166,10,1172,0
216,49836,1382,1006,387,11,1,603,0.0,1.0,43,125,151,272,187,1384,0
15846,19172,4573,831,4845,77,5,811,0.0,1.0,90,125,172,47,33,582,0
23,194,46,107,6,2,1,1678,1.0,1.0,43,75,108,166,10,1950,0
11344,5385,308,310,97,6,0,1366,0.0,1.0,43,75,108,166,10,603,0
52,138,105,48,4,2,5,569,0.0,1.0,43,125,151,153,123,458,0
13662,8910,111437,4071,2214,54,5,680,0.0,1.0,43,125,160,272,341,1268,0
2361,78338,2800,2406,27726,48,5,1489,0.0,1.0,51,40,56,113,356,963,0
0,428,61,78,8,6,5,1678,0.0,1.0,43,52,70,263,224,965,0
1421,1166,354,279,40,2,5,1005,0.0,1.0,43,75,108,166,10,1897,0
26,17986,2404,305,9695,35,5,1235,0.0,1.0,43,0,108,0,177,550,0
378,18600,1533,996,4875,17,5,29,0.0,1.0,164,125,51,54,327,1470,0
13033,1135,53,77,177,0,5,142,0.0,1.0,43,125,138,39,232,1114,0
208,473,3951,4120,500,12,5,1678,0.0,1.0,43,125,108,166,10,989,0
614,532,212,242,0,0,5,1678,0.0,1.0,43,125,108,166,10,611,0
4126,140,27,51,1,0,5,1678,1.0,1.0,43,75,108,166,10,95,0
7,2423,842,38,0,49,1,1292,0.0,1.0,43,73,109,143,10,483,0
449,12197,415,382,116,21,1,37,0.0,1.0,66,125,65,164,131,955,0
2606,4375,521,487,27,2,5,574,0.0,1.0,43,75,108,185,283,539,0
5247,36911,202,133,268,8,1,1021,0.0,1.0,53,51,67,86,294,2235,0
1542,3329,232,182,261,3,1,654,1.0,1.0,43,75,108,166,10,1205,0
0,70,11,16,0,1,1,163,0.0,1.0,43,73,109,143,10,966,0
405,1901,61,173,42,1,5,564,0.0,1.0,43,122,152,267,18,2448,0
2345,14835,373,874,451,1,5,746,0.0,1.0,77,125,105,272,336,182,0
5601,10954,314,148,149,8,1,839,0.0,1.0,43,125,109,143,10,740,0
0,2146,76,156,39,1,5,947,0.0,1.0,91,47,23,94,161,1785,0
239,4166,280,536,632,15,1,396,1.0,1.0,43,75,108,166,10,497,0
321,27096,1057,280,33,13,1,1197,0.0,0.0,43,125,145,272,72,1119,0
9,4625,121,256,129,1,2,637,0.0,1.0,43,125,146,16,307,1524,0
199,10043,362,233,56,4,5,1010,0.0,1.0,0,125,176,272,189,728,0
55,22534,715,792,141,2,5,564,0.0,1.0,0,0,176,272,313,2275,0
150,951,47,123,38,1,5,1137,1.0,1.0,43,75,108,166,10,1158,0
1305,3847,183,132,2345,0,5,489,0.0,1.0,57,125,1,40,145,2501,0
27,22257,495,413,113,1,5,1301,0.0,1.0,42,83,176,0,157,1075,0
1658,115,16,67,2,0,5,1678,0.0,1.0,43,125,70,121,358,2532,0
155,1291,310,341,15,0,1,1118,0.0,0.0,43,0,151,43,123,159,0
43,266,21,50,32,0,5,1678,1.0,1.0,43,75,108,166,10,1921,0
10432,1502,344,428,110,0,1,1152,0.0,1.0,43,105,176,156,223,943,0
164,7654,154,198,1079,2,5,675,0.0,1.0,0,125,151,272,302,1247,0
2,3074,445,618,501,11,2,392,0.0,1.0,78,11,26,55,112,2059,0
9797,23,6,30,4,0,5,189,0.0,1.0,43,28,108,24,134,967,0
